"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","IE","Ireland",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","IT","Italy",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","LV","Latvia",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","MT","Malta",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","NL","Netherlands",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","PL","Poland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","PT","Portugal",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","RO","Romania",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2015","UK","United Kingdom",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","AT","Austria",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","BE","Belgium",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","BG","Bulgaria",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","DE","Germany",12.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","EL","Greece",9.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","ES","Spain",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","FI","Finland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","FR","France",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","HR","Croatia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","IE","Ireland",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","IT","Italy",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","LV","Latvia",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","MT","Malta",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","NL","Netherlands",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","PL","Poland",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","PT","Portugal",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","RO","Romania",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2016","UK","United Kingdom",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","AT","Austria",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","BE","Belgium",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","DE","Germany",10.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","EL","Greece",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","ES","Spain",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","FI","Finland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","FR","France",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","HR","Croatia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","IT","Italy",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","LU","Luxembourg",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","LV","Latvia",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","MT","Malta",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","NL","Netherlands",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","PL","Poland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","PT","Portugal",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","RO","Romania",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","SI","Slovenia",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2017","UK","United Kingdom",6.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2018","AT","Austria",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2018","BE","Belgium",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2018","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2018","CY","Cyprus",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2018","CZ","Czechia",6.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2018","DE","Germany",8.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2018","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2018","EE","Estonia",0.000000000,""
