"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2000","UK","United Kingdom",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","AT","Austria",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","BE","Belgium",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","DE","Germany",76.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","EE","Estonia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","EL","Greece",5.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","ES","Spain",10.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","FI","Finland",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","FR","France",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","HR","Croatia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","HU","Hungary",9.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","IT","Italy",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","LU","Luxembourg",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","MT","Malta",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","NL","Netherlands",68.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","NO","Norway",37.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","PL","Poland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","PT","Portugal",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","SE","Sweden",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","SI","Slovenia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2001","UK","United Kingdom",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","AT","Austria",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","BE","Belgium",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","DE","Germany",152.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","EE","Estonia",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","EL","Greece",5.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","ES","Spain",10.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","FI","Finland",5.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","FR","France",18.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","HR","Croatia",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","HU","Hungary",13.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","IE","Ireland",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","IT","Italy",5.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","LU","Luxembourg",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","MT","Malta",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","NL","Netherlands",117.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","NO","Norway",42.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","PL","Poland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","PT","Portugal",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","RO","Romania",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","SE","Sweden",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","SK","Slovakia",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2002","UK","United Kingdom",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","AT","Austria",9.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","BE","Belgium",12.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","BG","Bulgaria",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","DE","Germany",64.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","EE","Estonia",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","EL","Greece",14.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","ES","Spain",17.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","FI","Finland",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","FR","France",18.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","HR","Croatia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","HU","Hungary",22.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","IE","Ireland",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","IT","Italy",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","LU","Luxembourg",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","MT","Malta",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","NL","Netherlands",158.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","NO","Norway",31.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","PL","Poland",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","PT","Portugal",15.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","RO","Romania",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","SE","Sweden",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","SI","Slovenia",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","SK","Slovakia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2003","UK","United Kingdom",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","AT","Austria",10.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","BE","Belgium",23.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","BG","Bulgaria",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","DE","Germany",120.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","EE","Estonia",7.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","EL","Greece",9.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","ES","Spain",20.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","FI","Finland",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","FR","France",32.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","HR","Croatia",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","HU","Hungary",28.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","IE","Ireland",5.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","IT","Italy",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","LU","Luxembourg",10.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","MT","Malta",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","NL","Netherlands",155.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","NO","Norway",15.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","PL","Poland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","PT","Portugal",9.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","RO","Romania",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","SE","Sweden",11.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","SI","Slovenia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","SK","Slovakia",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2004","UK","United Kingdom",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","AT","Austria",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","BE","Belgium",5.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","BG","Bulgaria",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","DE","Germany",107.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","EE","Estonia",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","EL","Greece",12.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","ES","Spain",19.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","FI","Finland",10.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","FR","France",101.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","HR","Croatia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","HU","Hungary",39.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","IE","Ireland",14.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","IT","Italy",7.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","LU","Luxembourg",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","MT","Malta",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","NL","Netherlands",133.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","NO","Norway",11.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","PL","Poland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","PT","Portugal",7.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","RO","Romania",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","SE","Sweden",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","SI","Slovenia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","SK","Slovakia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2005","UK","United Kingdom",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","AT","Austria",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","BE","Belgium",11.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","DE","Germany",50.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","DK","Denmark",7.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","EE","Estonia",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","EL","Greece",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","ES","Spain",20.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","FI","Finland",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","FR","France",166.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","HR","Croatia",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","HU","Hungary",27.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","IE","Ireland",14.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","IT","Italy",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","LT","Lithuania",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","LU","Luxembourg",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","MT","Malta",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","NL","Netherlands",110.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","NO","Norway",9.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","PL","Poland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","PT","Portugal",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","RO","Romania",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","SE","Sweden",13.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","SI","Slovenia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2006","UK","United Kingdom",13.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","AT","Austria",18.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","BE","Belgium",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","DE","Germany",49.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","DK","Denmark",15.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","EE","Estonia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","EL","Greece",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","ES","Spain",28.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","FI","Finland",13.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","FR","France",79.000000000,""
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","I - 'susceptible, increased exposure' isolates ","N","2007","HR","Croatia",2.000000000,""
